season,week,is_final,premise_type,n_contestants,contestants,has_hull,n_vertices,volume,relative_volume,diameter,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,dim_0_min,dim_0_max,dim_0_delta,dim_1_min,dim_1_max,dim_1_delta,dim_2_min,dim_2_max,dim_2_delta,dim_3_min,dim_3_max,dim_3_delta,dim_4_min,dim_4_max,dim_4_delta,dim_5_min,dim_5_max,dim_5_delta,dim_6_min,dim_6_max,dim_6_delta,dim_7_min,dim_7_max,dim_7_delta,dim_8_min,dim_8_max,dim_8_delta,dim_9_min,dim_9_max,dim_9_delta,dim_10_min,dim_10_max,dim_10_delta,dim_11_min,dim_11_max,dim_11_delta,dim_12_min,dim_12_max,dim_12_delta,dim_13_min,dim_13_max,dim_13_delta,dim_14_min,dim_14_max,dim_14_delta,dim_15_min,dim_15_max,dim_15_delta
31,2,False,RR_B2,15,Cheryl Ladd|Selma Blair|Joseph Baena|Trevor Donovan|Daniel Durant|Wayne Brady|Sam Champion|Jessie James Decker|Jordin Sparks|Heidi D'Amelio|Charli D'Amelio|Teresa Giudice|Vinny Guadagnino|Shangela|Gabby Windey,True,168,0.0,1.495028e-09,0.632151991487,0.075698119465,0.067789647954,0.075732550494,0.067677501775,0.067665018881,0.067668175512,0.072999661706,0.074378076288,0.069796438174,0.067787119297,0.067717929179,0.01977279931,0.069812561587,0.067777876475,0.067726523904,,7.3619e-08,0.653387090832,0.653387017213,3.8019e-08,0.635809596733,0.635809558714,1.21952e-07,0.665415381886,0.665415259934,1.18437e-07,0.653348073102,0.653347954665,1.2664e-08,0.674838892381,0.674838879717,6.2833e-08,0.617571824176,0.617571761343,4.0903e-08,0.645764038254,0.645763997351,9.6277e-08,0.692333968439,0.692333872162,9.147e-09,0.615919384469,0.615919375322,1.12855e-07,0.631834675634,0.631834562779,2.04157e-07,0.642002257926,0.642002053769,6.74e-10,0.132219061819,0.132219061145,2.0256e-07,0.660800067051,0.660799864491,1.01888e-07,0.616611435663,0.616611333775,1.28032e-07,0.634127392894,0.634127264862,,,
31,3,False,RR_B2,14,Cheryl Ladd|Selma Blair|Joseph Baena|Trevor Donovan|Daniel Durant|Wayne Brady|Sam Champion|Jessie James Decker|Jordin Sparks|Heidi D'Amelio|Charli D'Amelio|Vinny Guadagnino|Shangela|Gabby Windey,True,156,0.0,2.29251338e-08,0.694352721841,0.021206985039,0.076105191673,0.073529169953,0.077887649057,0.072637242882,0.072587953892,0.081030514062,0.079793098983,0.073522763322,0.072573519233,0.072608284158,0.081092063305,0.072798276349,0.072627288093,,,1.8624e-08,0.136754973788,0.136754955164,9.4816e-08,0.658650543149,0.658650448333,2.7045e-08,0.670963198368,0.670963171323,2.831e-07,0.696473254448,0.696472971348,4.6854e-08,0.731752027699,0.731751980845,4.1831e-08,0.625229138494,0.625229096663,4.6119e-08,0.638410365738,0.638410319619,1.18275e-07,0.634482211762,0.634482093487,1.974e-09,0.646025720278,0.646025718304,1.779e-09,0.762280170088,0.762280168309,1.3776e-08,0.677890931282,0.677890917506,1.5689e-08,0.665615273727,0.665615258038,1.90138e-07,0.726750497639,0.726750307501,6.0291e-08,0.659677071737,0.659677011446,,,,,,
31,4,False,RR_B2,13,Selma Blair|Joseph Baena|Trevor Donovan|Daniel Durant|Wayne Brady|Sam Champion|Jessie James Decker|Jordin Sparks|Heidi D'Amelio|Charli D'Amelio|Vinny Guadagnino|Shangela|Gabby Windey,True,149,2e-16,9.85379538e-08,0.710548695629,0.079129823995,0.086356810333,0.086222728346,0.083369538245,0.078336859164,0.028751017433,0.081706949252,0.078286938007,0.078373645033,0.078526435148,0.083377646772,0.079121249469,0.078440358802,,,,1.407e-08,0.717419435291,0.717419421221,7.0558e-08,0.693277050115,0.693276979557,1.12861e-07,0.654453423868,0.654453311007,2.0784e-08,0.711406968881,0.711406948097,4.7944e-08,0.662553459828,0.662553411884,7.17e-09,0.243978007977,0.243978000807,3.04513e-07,0.744713678162,0.744713373649,3.3081e-08,0.693701652695,0.693701619614,1.66007e-07,0.72224301318,0.722242847173,7.031e-09,0.683509363301,0.68350935627,2.346e-09,0.748980188128,0.748980185782,6.2455e-08,0.717876325219,0.717876262764,2.3015e-08,0.68619123488,0.686191211865,,,,,,,,,
31,5,False,RR_MULTI,12,Selma Blair|Joseph Baena|Trevor Donovan|Daniel Durant|Wayne Brady|Jessie James Decker|Jordin Sparks|Heidi D'Amelio|Charli D'Amelio|Vinny Guadagnino|Shangela|Gabby Windey,True,115,3.1e-15,1.243789965e-07,0.615375715548,0.008584727303,0.030032402258,0.092743936208,0.148959445456,0.064631729368,0.092890881206,0.117976000685,0.065371175214,0.064463138969,0.170809546451,0.079672195504,0.063864821379,,,,,1.595832e-06,0.057026262659,0.057024666827,1.059393e-06,0.125049990832,0.125048931439,0.004386625019,0.579286164425,0.574899539406,0.022817996536,0.638819728391,0.616001731855,1.97704e-06,0.543898499031,0.543896521991,0.007130477148,0.581098558928,0.57396808178,0.011708047796,0.589927930613,0.578219882817,0.000601244834,0.513783719662,0.513182474828,1.8496295e-05,0.536184970169,0.536166473874,0.044185217421,0.568079669886,0.523894452465,0.002858768669,0.604169474386,0.601310705717,0.000124653785,0.550846183269,0.550721529484,,,,,,,,,,,,
31,6,False,RR_B2,10,Trevor Donovan|Daniel Durant|Wayne Brady|Jessie James Decker|Jordin Sparks|Heidi D'Amelio|Charli D'Amelio|Vinny Guadagnino|Shangela|Gabby Windey,True,132,2.63722e-11,9.5699382446e-06,0.725836325119,0.1080402517,0.1078655386,0.107901791428,0.042079355006,0.107883232609,0.103713277997,0.102894699911,0.11316913183,0.103568661712,0.102884059207,,,,,,,2.22936e-07,0.819578824115,0.819578601179,7.8705e-08,0.772573670621,0.772573591916,1.17009e-07,0.766681338985,0.766681221976,7.4163e-08,0.294039706181,0.294039632018,1.93731e-07,0.795773190273,0.795772996542,1.4579e-08,0.817941882664,0.817941868085,4.6228e-08,0.788771381745,0.788771335517,9.1082e-08,0.785982125817,0.785982034735,3.7319e-08,0.790986049978,0.790986012659,4.9227e-08,0.781145249644,0.781145200417,,,,,,,,,,,,,,,,,,
31,7,False,RR_B2,9,Trevor Donovan|Daniel Durant|Wayne Brady|Jordin Sparks|Heidi D'Amelio|Charli D'Amelio|Vinny Guadagnino|Shangela|Gabby Windey,True,127,1.8600849e-09,7.4998625034e-05,0.772387672528,0.113228364997,0.116761808062,0.114213234925,0.041595673284,0.129120874341,0.113308116559,0.128871541628,0.116894270168,0.126006116036,,,,,,,,7.5027e-08,0.856388440772,0.856388365745,5.2105e-08,0.797359521718,0.797359469613,1.35137e-07,0.8188129615,0.818812826363,1.23082e-07,0.28473173634,0.284731613258,1.56808e-07,0.841632090978,0.84163193417,4.1838e-08,0.826151746775,0.826151704937,1.64476e-07,0.817400970055,0.817400805579,3.0717e-08,0.820017330458,0.820017299741,4.69619e-07,0.861036844588,0.861036374969,,,,,,,,,,,,,,,,,,,,,
31,8,False,RR_MULTI,8,Trevor Donovan|Daniel Durant|Wayne Brady|Heidi D'Amelio|Charli D'Amelio|Vinny Guadagnino|Shangela|Gabby Windey,True,118,3.49486455e-08,0.0001761411731879,0.766603091453,0.17041420641,0.170453982255,0.132192812314,0.045349556717,0.132383835689,0.06194035562,0.137669545429,0.149595705567,,,,,,,,,1.995743e-06,0.890535133591,0.890533137848,2.741472e-06,0.84783665487,0.847833913398,3.75408e-07,0.865320881061,0.865320505653,3.9177e-08,0.32876253831,0.328762499133,4.0446e-07,0.905450576814,0.905450172354,6.2555e-08,0.632309147707,0.632309085152,4.15564e-07,0.839070460534,0.83907004497,2.818e-07,0.845364111623,0.845363829823,,,,,,,,,,,,,,,,,,,,,,,,
31,9,False,RR_MULTI,6,Trevor Donovan|Daniel Durant|Wayne Brady|Charli D'Amelio|Shangela|Gabby Windey,True,76,0.001799961337026,0.2159953604431228,0.99705217396,0.108918534758,0.07355810641,0.230495954411,0.178509482524,0.230052257628,0.178465664268,,,,,,,,,,,3.89646e-07,0.891542484761,0.891542095115,6.4689e-08,0.452087626441,0.452087561752,1.044632e-06,0.959830496167,0.959829451535,1.16346e-07,0.939128469751,0.939128353405,3.39335e-07,0.942320181562,0.942319842227,2.869e-08,0.94091191407,0.94091188538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,True,RR_FINAL,4,Wayne Brady|Charli D'Amelio|Shangela|Gabby Windey,True,32,0.0118904727224171,0.0713428363345023,0.687622900712,0.208088791327,0.520539994697,0.062459945622,0.208911268353,,,,,,,,,,,,,0.000286518361,0.495044120386,0.494757602025,0.253775907154,0.990577318137,0.736801410983,4.03195e-07,0.246998301558,0.246997898363,0.000775307041,0.492859275832,0.492083968791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1,False,RR_B2,14,Jamie Lynn Spears|Mira Sorvino|Barry Williams|Alyson Hannigan|Xochitl Gomez|Adrian Peterson|Matt Walsh|Tyson Beckford|Jason Mraz|Lele Pons|Harry Jowsey|Mauricio Umansky|Charity Lawson|Ariana Madix,True,164,0.0,9.0163647e-09,0.611701333602,0.077148653422,0.073871792031,0.075303948631,0.080783664108,0.072503286685,0.072695912816,0.01894847062,0.080706585079,0.072570433923,0.072484182315,0.080750412962,0.077204403201,0.072633813731,0.072394440475,,,2.63038e-07,0.622692101685,0.622691838647,3.749e-09,0.631368049089,0.63136804534,3.22e-09,0.657293284257,0.657293281037,1.00802e-07,0.647356658403,0.647356557601,3.2243e-08,0.623175651331,0.623175619088,3.09312e-07,0.742640480765,0.742640171453,6.7312e-08,0.118155396612,0.1181553293,2.79061e-07,0.648854278808,0.648853999747,1.9106e-08,0.61384894447,0.613848925364,1.8157e-08,0.610251378313,0.610251360156,1.28345e-07,0.665269245988,0.665269117643,3.7161e-08,0.628813920328,0.628813883167,4.5046e-08,0.662790847357,0.662790802311,1.8922e-08,0.623868080706,0.623868061784,,,,,,
32,2,False,RR_B2,13,Jamie Lynn Spears|Mira Sorvino|Barry Williams|Alyson Hannigan|Xochitl Gomez|Adrian Peterson|Tyson Beckford|Jason Mraz|Lele Pons|Harry Jowsey|Mauricio Umansky|Charity Lawson|Ariana Madix,True,154,1e-16,5.20154779e-08,0.628406320059,0.015668756924,0.082909867011,0.086324362238,0.080343607927,0.077357770129,0.085941332083,0.083032556137,0.077236657745,0.077506826919,0.086199354326,0.091368938928,0.07756675358,0.078543216053,,,,3.1324e-08,0.105955388418,0.105955357094,8.95711e-07,0.666640042625,0.666639146914,2.42715e-07,0.728534621704,0.728534378989,1.1881e-07,0.721188767599,0.721188648789,9.8387e-08,0.638180527093,0.638180428706,2.5401e-08,0.726562520535,0.726562495134,1.130715e-06,0.713009302281,0.713008171566,1.12113e-07,0.649143482563,0.64914337045,2.44654e-07,0.683006779561,0.683006534907,4.21535e-07,0.696309866042,0.696309444507,4.39034e-07,0.62067951989,0.620679080856,1.46282e-07,0.664194770787,0.664194624505,5.11698e-07,0.67025779516,0.670257283462,,,,,,,,,
32,3,False,RR_B2,12,Mira Sorvino|Barry Williams|Alyson Hannigan|Xochitl Gomez|Adrian Peterson|Tyson Beckford|Jason Mraz|Lele Pons|Harry Jowsey|Mauricio Umansky|Charity Lawson|Ariana Madix,True,138,1.23e-14,4.897162811e-07,0.71237000759,0.08623334116,0.087858542133,0.090193525744,0.085151370555,0.094987297423,0.031357837214,0.085064641128,0.085288040335,0.090056795692,0.093835238755,0.085032506772,0.084940863089,,,,,2.2844e-08,0.719608950081,0.719608927237,3.0608e-08,0.765964607604,0.765964576996,2.908e-08,0.6893931165,0.68939308742,2.1171e-08,0.767515617395,0.767515596224,1.02484e-07,0.712787028366,0.712786925882,2.3903e-08,0.244814750569,0.244814726666,9.4854e-08,0.73703933517,0.737039240316,6.825e-08,0.797319507134,0.797319438884,9.6546e-08,0.72874831845,0.728748221904,3.9404e-08,0.727457420127,0.727457380723,1.2841e-07,0.684945639814,0.684945511404,6.563e-09,0.721769831286,0.721769824723,,,,,,,,,,,,
32,4,False,RR_B2,11,Mira Sorvino|Barry Williams|Alyson Hannigan|Xochitl Gomez|Adrian Peterson|Jason Mraz|Lele Pons|Harry Jowsey|Mauricio Umansky|Charity Lawson|Ariana Madix,True,136,5.145e-13,1.8671542887e-06,0.718505875458,0.097872821693,0.113681404519,0.113866766677,0.088048346518,0.015403363206,0.088776671485,0.097608210639,0.097806175158,0.10976526458,0.088847637747,0.088323337777,,,,,,4.0796e-08,0.772211798648,0.772211757852,1.254217e-06,0.716886589258,0.716885335041,1.19763e-07,0.699263878572,0.699263758809,3.42564e-07,0.68365475578,0.683654413216,7.863e-08,0.100613637819,0.100613559189,4.0193e-08,0.764314036825,0.764313996632,1.96138e-07,0.727092266429,0.727092070291,2.98638e-07,0.711202514463,0.711202215825,1.411124e-06,0.732005198359,0.732003787235,6.5531e-08,0.735188784532,0.735188719001,7.67702e-07,0.708181122654,0.708180354952,,,,,,,,,,,,,,,
32,5,False,RR_B2,10,Mira Sorvino|Barry Williams|Alyson Hannigan|Xochitl Gomez|Jason Mraz|Lele Pons|Harry Jowsey|Mauricio Umansky|Charity Lawson|Ariana Madix,True,133,5.29697e-11,1.92216332524e-05,0.932566206156,0.034598466614,0.106138839019,0.115968537367,0.10266792279,0.103860215511,0.105916036072,0.115952489875,0.106112120893,0.102652884354,0.106132487505,,,,,,,1.53871e-07,0.229411906655,0.229411752784,5.1775e-08,0.788619758513,0.788619706738,2.16128e-07,0.793154744366,0.793154528238,5.192e-09,0.763900478872,0.76390047368,9.866e-09,0.796442856108,0.796442846242,7.7624e-08,0.776593165939,0.776593088315,3.29889e-07,0.834971478035,0.834971148146,2.58331e-07,0.794343456773,0.794343198442,1.3039e-08,0.784310673739,0.7843106607,7.4455e-08,0.803910118916,0.803910044461,,,,,,,,,,,,,,,,,,
32,6,False,RR_B2,9,Barry Williams|Alyson Hannigan|Xochitl Gomez|Jason Mraz|Lele Pons|Harry Jowsey|Mauricio Umansky|Charity Lawson|Ariana Madix,True,113,2.0265385e-09,8.17100325639e-05,0.845461512824,0.126266086677,0.13191425242,0.111264535491,0.113384232365,0.126023052085,0.134365922072,0.026824175115,0.118454534388,0.111503209386,,,,,,,,1.21082e-07,0.817434171042,0.81743404996,1.52774e-07,0.824365287514,0.82436513474,2.20128e-07,0.804241067724,0.804240847596,2.2123e-07,0.865336105624,0.865335884394,2.53947e-07,0.846292576754,0.846292322807,3.13186e-07,0.831938926459,0.831938613273,2.555e-09,0.177382817557,0.177382815002,6.34e-09,0.827051314836,0.827051308496,2.4382e-07,0.849981130519,0.849980886699,,,,,,,,,,,,,,,,,,,,,
32,7,False,RR_B2,8,Barry Williams|Alyson Hannigan|Xochitl Gomez|Jason Mraz|Lele Pons|Harry Jowsey|Charity Lawson|Ariana Madix,True,86,9.86423196e-08,0.0004971572907511,0.962495370218,0.170444409195,0.159027127569,0.11520906101,0.124375770168,0.021499302907,0.170698359278,0.123870879607,0.114875090266,,,,,,,,,3.334154e-06,0.821194706199,0.821191372045,3.459034e-06,0.806859738205,0.806856279171,2.35093e-07,0.861485325044,0.861485089951,2.6708386e-05,0.794325952991,0.794299244605,1.5785e-08,0.135165260336,0.135165244551,2.9051e-08,0.878493571524,0.878493542473,3.42866e-06,0.813386342769,0.813382914109,7.937e-08,0.825535961766,0.825535882396,,,,,,,,,,,,,,,,,,,,,,,,
32,8,False,RR_B2,7,Barry Williams|Alyson Hannigan|Xochitl Gomez|Jason Mraz|Harry Jowsey|Charity Lawson|Ariana Madix,True,91,1.979656067e-06,0.0014253523682148,0.8375200947,0.045855583526,0.16714721656,0.147506158508,0.166930650962,0.170716196987,0.156752865111,0.145091328345,,,,,,,,,,7.4511e-08,0.291644700148,0.291644625637,5.2813e-08,0.905848624292,0.905848571479,2.2337e-08,0.891207803244,0.891207780907,7.2169e-08,0.879570365704,0.879570293535,6.56958e-07,0.900761119898,0.90076046294,5.1819e-07,0.880111483899,0.880110965709,1.70843e-07,0.893661027495,0.893660856652,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9,False,RR_B2,6,Alyson Hannigan|Xochitl Gomez|Jason Mraz|Harry Jowsey|Charity Lawson|Ariana Madix,True,70,0.0031537420909817,0.3784490509178016,1.034052595626,0.19220103282,0.172847387314,0.170405359103,0.091124944609,0.181504334931,0.191916941223,,,,,,,,,,,5.3884e-08,0.933654568384,0.9336545145,6.2874e-08,0.958328010468,0.958327947594,2.5719e-08,0.975721561205,0.975721535486,1.69459e-07,0.854753779414,0.854753609955,1.13686e-07,0.936393059635,0.936392945949,2.54502e-07,0.969370280706,0.969370026204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,11,True,RR_FINAL,5,Alyson Hannigan|Xochitl Gomez|Jason Mraz|Charity Lawson|Ariana Madix,True,65,0.0008881172097854,0.0213148130348491,0.643151078523,0.064995424566,0.456438568499,0.206258333584,0.06524368467,0.207063988681,,,,,,,,,,,,1.171973e-06,0.241528937754,0.241527765781,0.211630406651,0.945210980703,0.733580574052,0.005910733575,0.489377118915,0.48346638534,2.416879e-06,0.24193429841,0.241931881531,0.003546395718,0.482961138158,0.47941474244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2,False,RR_MULTI,13,Tori Spelling|Eric Roberts|Reginald VelJohnson|Chandler Kinney|Dwight Howard |Danny Amendola|Stephen Nedoroscik|Ilona Maher|Anna Delvey|Brooks Nader|Phaedra Parks|Jenn Tran|Joey Graziadei,True,148,1e-16,2.60450226e-08,0.617272449519,0.015029356675,0.111331587935,0.11151889203,0.077544771269,0.077687949324,0.079362976672,0.077877798748,0.079263712735,0.023734889582,0.093502833594,0.078991772052,0.096509265227,0.077644194155,,,,4.52506e-07,0.097721210687,0.097720758181,0.003183214104,0.66474317416,0.661559960056,0.00327266548,0.650935248647,0.647662583167,7.00473e-07,0.577273649775,0.577272949302,1.276285e-06,0.597394596993,0.597393320708,2.251493e-06,0.583719332983,0.58371708149,2.364069e-06,0.610827067487,0.610824703418,3.02188e-07,0.654441813899,0.654441511711,2.22121e-07,0.151016936723,0.151016714602,9.6094637e-05,0.61307884147,0.612982746833,1.4484e-08,0.678595783365,0.678595768881,0.000100352155,0.676018259071,0.675917906916,6.71209e-07,0.619785257671,0.619784586462,,,,,,,,,
33,3,False,RR_MULTI,11,Eric Roberts|Reginald VelJohnson|Chandler Kinney|Dwight Howard |Danny Amendola|Stephen Nedoroscik|Ilona Maher|Brooks Nader|Phaedra Parks|Jenn Tran|Joey Graziadei,True,126,8.316e-13,3.0175512484e-06,0.731793826509,0.028244906581,0.036043067115,0.09566723878,0.130417546189,0.103078205742,0.095637326635,0.110789866872,0.097990560707,0.111101208994,0.095656067752,0.095374004631,,,,,,5.9374e-08,0.217521897987,0.217521838613,1.43233e-07,0.304490386531,0.304490243298,3.208e-08,0.783980737591,0.783980705511,0.000243936636,0.743104902803,0.742860966167,4.32993e-07,0.740227554018,0.740227121025,1.3186e-07,0.6993375077,0.69933737584,1.153744e-06,0.761783534569,0.761782380825,6.8308e-08,0.750061988694,0.750061920386,6.871e-08,0.808852997276,0.808852928566,1.06603e-07,0.790864252352,0.790864145749,5.75771e-07,0.718743225435,0.718742649664,,,,,,,,,,,,,,,
33,4,False,RR_B2,9,Chandler Kinney|Dwight Howard |Danny Amendola|Stephen Nedoroscik|Ilona Maher|Brooks Nader|Phaedra Parks|Jenn Tran|Joey Graziadei,True,118,1.625314e-09,6.55326606852e-05,0.788560028027,0.123956580414,0.13715889918,0.111002005966,0.124054838319,0.123860232275,0.020951608322,0.124049821017,0.123996767498,0.110969247008,,,,,,,,1.595924e-06,0.792855408806,0.792853812882,1.13405e-07,0.89139431994,0.891394206535,4.774e-09,0.802737218387,0.802737213613,8.47025e-07,0.779280587629,0.779279740604,1.491126e-06,0.81894420608,0.818942714954,4.6611e-08,0.13487058306,0.134870536449,5.43129e-07,0.810858267295,0.810857724166,5.51219e-07,0.796155825084,0.796155273865,1.93418e-07,0.812380178241,0.812379984823,,,,,,,,,,,,,,,,,,,,,
33,5,False,RR_B2,8,Chandler Kinney|Dwight Howard |Danny Amendola|Stephen Nedoroscik|Ilona Maher|Phaedra Parks|Jenn Tran|Joey Graziadei,True,103,6.72209664e-08,0.0003387936706769,0.905173288775,0.127998946618,0.145200117593,0.140048707591,0.145247757179,0.128926416218,0.043727820097,0.139766868989,0.129083365715,,,,,,,,,1.08541e-07,0.84140178712,0.841401678579,7.442e-08,0.848771283818,0.848771209398,2.31248e-07,0.864781306659,0.864781075411,5.81345e-07,0.854338535407,0.854337954062,3.4084e-08,0.877607159685,0.877607125601,3.026e-09,0.266429970348,0.266429967322,6.7833e-08,0.865169846387,0.865169778554,1.55547e-07,0.852694334784,0.852694179237,,,,,,,,,,,,,,,,,,,,,,,,
33,6,False,RR_B2,7,Chandler Kinney|Dwight Howard |Danny Amendola|Stephen Nedoroscik|Ilona Maher|Jenn Tran|Joey Graziadei,True,79,2.3491561458e-06,0.0016913924249516,0.982874075058,0.142201673565,0.156105041045,0.173707450278,0.173685389324,0.181302818392,0.031093275405,0.14190435199,,,,,,,,,,1.536363e-06,0.875850974519,0.875849438156,8.10699e-07,0.903969524153,0.903968713454,2.024984e-06,0.901110009421,0.901107984437,1.82549e-07,0.918163618384,0.918163435835,1.10149e-07,0.879654751623,0.879654641474,1.01347e-07,0.180735775657,0.18073567431,4.13358e-07,0.877972552006,0.877972138648,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,7,False,RR_B2,6,Chandler Kinney|Dwight Howard |Danny Amendola|Stephen Nedoroscik|Ilona Maher|Joey Graziadei,True,74,0.0030477941036606,0.3657352924392711,1.022485640917,0.17046914042,0.091082478538,0.19200939487,0.181374767184,0.192054917364,0.173009301624,,,,,,,,,,,2.38094e-07,0.946602150296,0.946601912202,4.0784e-08,0.887675593191,0.887675552407,1.83746e-07,0.940030189277,0.940030005531,1.25238e-07,0.953730702212,0.953730576974,5.6855e-08,0.947365605969,0.947365549114,5.405e-09,0.96071279071,0.960712785305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,9,True,RR_FINAL,5,Chandler Kinney|Danny Amendola|Stephen Nedoroscik|Ilona Maher|Joey Graziadei,True,47,0.0002249949604099,0.0053998790498381,0.564782401245,0.089746720133,0.156403439221,0.039942649522,0.456995904935,0.256911286189,,,,,,,,,,,,0.000915625732,0.232065186803,0.231149561071,0.005220692927,0.316345755282,0.311125062355,6.512932e-06,0.173059835971,0.173053323039,0.207039702002,0.952701595175,0.745661893173,0.023391844787,0.647974365077,0.62458252029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2,False,RR_MULTI,14,Corey Feldman|Danielle Fishel|Elaine Hendrix|Baron Davis|Jordan Chiles|Andy Richter|Robert Irwin|Hilaria Baldwin|Lauren Jauregui|Scott Hoying|Alix Earle|Jen Affleck|Whitney Leavitt|Dylan Efron,True,154,0.0,7.7589426e-09,0.593300627429,0.025937076767,0.09108399959,0.073357433337,0.016204139485,0.073148781289,0.104191523859,0.072881290685,0.073119562146,0.073465503828,0.092839091036,0.073723169337,0.072768267586,0.072842765149,0.084437395905,,,4.53572e-07,0.203500629845,0.203500176273,5.8259881e-05,0.663935816922,0.663877557041,4.65326e-07,0.60914176824,0.609141302914,5.0393e-08,0.110473114211,0.110473063818,4.4216e-08,0.600315104987,0.600315060771,0.001513470244,0.611582198177,0.610068727933,6.7905e-08,0.602893707537,0.602893639632,7.60371e-07,0.578081272823,0.578080512452,5.69703e-07,0.598395044922,0.598394475219,0.000297871867,0.680274432395,0.679976560528,2.3584e-08,0.59127011317,0.591270089586,7.4828e-08,0.644689727572,0.644689652744,3.98205e-07,0.650696093099,0.650695694894,1.9441e-08,0.613406745678,0.613406726237,,,,,,
34,3,False,RR_B2,12,Danielle Fishel|Elaine Hendrix|Jordan Chiles|Andy Richter|Robert Irwin|Hilaria Baldwin|Lauren Jauregui|Scott Hoying|Alix Earle|Jen Affleck|Whitney Leavitt|Dylan Efron,True,135,1.99e-14,7.928671618e-07,0.832100969707,0.09167491992,0.09158783435,0.084728014139,0.095709597497,0.08581486968,0.0857414632,0.028841631531,0.085743188986,0.08486915543,0.095658703906,0.084706717001,0.08492390436,,,,,1.4114e-08,0.734462724933,0.734462710819,1.36274e-07,0.718253182816,0.718253046542,5.761e-09,0.72502350278,0.725023497019,2.6462e-08,0.767475217017,0.767475190555,1.9976e-08,0.720894170322,0.720894150346,2.5715e-08,0.686443504201,0.686443478486,5.608e-09,0.209047533455,0.209047527847,2.9494e-08,0.745564783723,0.745564754229,1.57989e-07,0.671484993033,0.671484835044,1.48052e-07,0.768460713493,0.768460565441,9.3077e-08,0.709014183598,0.709014090521,1.4258e-07,0.699654767916,0.699654625336,,,,,,,,,,,,
