season,week,is_final,name,viewers_millions,votes_per_viewer,proportion,proportion_min,proportion_max,proportion_range,proportion_volume,proportion_relative_volume,proportion_relative_volume_root,proportion_volume_reduction,absolute,absolute_min,absolute_max,absolute_range
21,6,False,Alexa PenaVega,12.5,0.51,0.120751,0.009025,0.45418,0.445155,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,776035,58000,2918895,2860895
21,6,False,Carlos PenaVega,12.5,0.51,0.137431,0.006494,0.48062,0.474126,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,883230,41738,3088819,3047081
21,6,False,Alek Skarlatos,12.5,0.51,0.140609,0.008257,0.507487,0.49923,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,903654,53065,3261487,3208422
21,6,False,Andy Grammer,12.5,0.51,0.134481,0.005032,0.370687,0.365655,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,864277,32338,2382306,2349968
21,6,False,Tamar Braxton,12.5,0.51,0.127399,0.002128,0.428943,0.426815,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,818762,13677,2756703,2743026
21,6,False,Nick Carter,12.5,0.51,0.121635,0.002397,0.390365,0.387968,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,781715,15406,2508774,2493369
21,6,False,Hayes Grier,12.5,0.51,0.075617,0.002787,0.10014,0.097353,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,485967,17910,643574,625664
21,6,False,Bindi Irwin,12.5,0.51,0.118399,0.004027,0.457706,0.453679,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,760920,25882,2941556,2915674
21,6,False,Paula Deen,12.5,0.51,0.023679,0.016657,0.044633,0.027977,1.7960951e-09,7.24185561554e-05,0.303725,0.314741,152176,107049,286846,179798
21,7,False,Alexa PenaVega,11.86,0.51,0.157423,0.012219,0.498813,0.486594,3.10154598e-08,0.0001563179175493,0.285948,0.461472,959917,74508,3041608,2967099
21,7,False,Carlos PenaVega,11.86,0.51,0.138523,0.007428,0.512202,0.504775,3.10154598e-08,0.0001563179175493,0.285948,0.461472,844670,45292,3123250,3077958
21,7,False,Alek Skarlatos,11.86,0.51,0.146505,0.016969,0.495544,0.478575,3.10154598e-08,0.0001563179175493,0.285948,0.461472,893344,103472,3021673,2918201
21,7,False,Andy Grammer,11.86,0.51,0.101995,0.011925,0.14618,0.134255,3.10154598e-08,0.0001563179175493,0.285948,0.461472,621936,72716,891362,818646
21,7,False,Tamar Braxton,11.86,0.51,0.152798,0.01319,0.473576,0.460387,3.10154598e-08,0.0001563179175493,0.285948,0.461472,931711,80426,2887720,2807294
21,7,False,Nick Carter,11.86,0.51,0.156968,0.011282,0.434999,0.423717,3.10154598e-08,0.0001563179175493,0.285948,0.461472,957140,68792,2652485,2583693
21,7,False,Hayes Grier,11.86,0.51,0.011209,0.002787,0.072526,0.069739,3.10154598e-08,0.0001563179175493,0.285948,0.461472,68349,16993,442239,425246
21,7,False,Bindi Irwin,11.86,0.51,0.134579,0.004027,0.502339,0.498312,3.10154598e-08,0.0001563179175493,0.285948,0.461472,820619,24557,3063108,3038551
21,8,False,Alexa PenaVega,12.09,0.51,0.107899,0.012219,0.177956,0.165737,5.925451177e-07,0.0004266324847081,0.274374,0.251775,670691,75953,1106163,1030210
21,8,False,Carlos PenaVega,12.09,0.51,0.174997,0.008951,0.532646,0.523696,5.925451177e-07,0.0004266324847081,0.274374,0.251775,1087773,55638,3310897,3255259
21,8,False,Alek Skarlatos,12.09,0.51,0.217293,0.020379,0.56807,0.54769,5.925451177e-07,0.0004266324847081,0.274374,0.251775,1350680,126678,3531087,3404410
21,8,False,Andy Grammer,12.09,0.51,0.029269,0.011925,0.097642,0.085716,5.925451177e-07,0.0004266324847081,0.274374,0.251775,181934,74126,606934,532808
21,8,False,Tamar Braxton,12.09,0.51,0.121484,0.01319,0.198845,0.185656,5.925451177e-07,0.0004266324847081,0.274374,0.251775,755136,81985,1236009,1154024
21,8,False,Nick Carter,12.09,0.51,0.160704,0.011282,0.507524,0.496243,5.925451177e-07,0.0004266324847081,0.274374,0.251775,998924,70126,3154739,3084613
21,8,False,Bindi Irwin,12.09,0.51,0.188355,0.016516,0.574865,0.558349,5.925451177e-07,0.0004266324847081,0.274374,0.251775,1170802,102665,3573325,3470660
21,9,False,Alexa PenaVega,12.63,0.51,0.051884,0.012219,0.157693,0.145474,6.52347637512e-05,0.0078281716501403,0.379081,0.244541,336915,79346,1023990,944644
21,9,False,Carlos PenaVega,12.63,0.51,0.167875,0.035701,0.242315,0.206614,6.52347637512e-05,0.0078281716501403,0.379081,0.244541,1090108,231829,1573490,1341661
21,9,False,Alek Skarlatos,12.63,0.51,0.208962,0.065449,0.340599,0.275149,6.52347637512e-05,0.0078281716501403,0.379081,0.244541,1356909,424999,2211702,1786703
21,9,False,Tamar Braxton,12.63,0.51,0.059715,0.01319,0.154346,0.141156,6.52347637512e-05,0.0078281716501403,0.379081,0.244541,387764,85647,1002256,916609
21,9,False,Nick Carter,12.63,0.51,0.227038,0.030298,0.488217,0.457919,6.52347637512e-05,0.0078281716501403,0.379081,0.244541,1474290,196740,3170272,2973533
21,9,False,Bindi Irwin,12.63,0.51,0.284526,0.08468,0.672507,0.587826,6.52347637512e-05,0.0078281716501403,0.379081,0.244541,1847588,549878,4366971,3817093
21,11,True,Carlos PenaVega,13.29,0.51,0.073216,0.035701,0.233667,0.197966,0.0037067387481254,0.0222404324887521,0.281221,0.656036,500275,243943,1596624,1352681
21,11,True,Alek Skarlatos,13.29,0.51,0.174704,0.06545,0.307441,0.241991,0.0037067387481254,0.0222404324887521,0.281221,0.656036,1193737,447212,2100713,1653501
21,11,True,Nick Carter,13.29,0.51,0.250332,0.091313,0.429009,0.337696,0.0037067387481254,0.0222404324887521,0.281221,0.656036,1710498,623933,2931378,2307445
21,11,True,Bindi Irwin,13.29,0.51,0.501748,0.270554,0.796432,0.525878,0.0037067387481254,0.0222404324887521,0.281221,0.656036,3428394,1848672,5441945,3593273
22,2,False,Mischa Barton,11.97,0.51,0.061222,0.006357,0.075511,0.069154,1.84e-14,7.345182147e-07,0.276926,0.796537,376774,39124,464713,425589
22,2,False,Kim Fields,11.97,0.51,0.101916,0.000196,0.494517,0.494321,1.84e-14,7.345182147e-07,0.276926,0.796537,627216,1205,3043375,3042170
22,2,False,Jodie Sweetin,11.97,0.51,0.099546,6.6e-05,0.348375,0.348309,1.84e-14,7.345182147e-07,0.276926,0.796537,612631,406,2143985,2143579
22,2,False,Doug Flutie,11.97,0.51,0.088962,0.000832,0.320297,0.319464,1.84e-14,7.345182147e-07,0.276926,0.796537,547494,5123,1971184,1966061
22,2,False,Von Miller,11.97,0.51,0.093118,0.002041,0.612326,0.610285,1.84e-14,7.345182147e-07,0.276926,0.796537,573072,12561,3768402,3755841
22,2,False,Antonio Brown,11.97,0.51,0.095907,0.000358,0.386788,0.38643,1.84e-14,7.345182147e-07,0.276926,0.796537,590236,2204,2380388,2378184
22,2,False,Paige VanZant,11.97,0.51,0.081069,0.00201,0.402748,0.400738,1.84e-14,7.345182147e-07,0.276926,0.796537,498917,12369,2478607,2466239
22,2,False,Geraldo Rivera,11.97,0.51,0.017875,0.001208,0.051249,0.050041,1.84e-14,7.345182147e-07,0.276926,0.796537,110007,7437,315400,307963
22,2,False,Nyle DiMarco,11.97,0.51,0.092852,0.003209,0.388114,0.384906,1.84e-14,7.345182147e-07,0.276926,0.796537,571432,19748,2388550,2368803
22,2,False,Ginger Zee,11.97,0.51,0.09591,0.002461,0.436527,0.434065,1.84e-14,7.345182147e-07,0.276926,0.796537,590256,15148,2686491,2671343
22,2,False,Wanya Morris,11.97,0.51,0.094677,0.005573,0.4418,0.436227,1.84e-14,7.345182147e-07,0.276926,0.796537,582664,34298,2718941,2684644
22,2,False,Marla Maples,11.97,0.51,0.076946,0.003741,0.290024,0.286283,1.84e-14,7.345182147e-07,0.276926,0.796537,473542,23024,1784877,1761853
22,3,False,Mischa Barton,11.72,0.51,0.011368,0.006357,0.034739,0.028382,7.532e-13,2.7332359005e-06,0.277759,0.909992,68498,38307,209329,171022
22,3,False,Kim Fields,11.72,0.51,0.119869,0.000378,0.541493,0.541115,7.532e-13,2.7332359005e-06,0.277759,0.909992,722297,2278,3262881,3260603
22,3,False,Jodie Sweetin,11.72,0.51,0.086473,0.000965,0.347879,0.346914,7.532e-13,2.7332359005e-06,0.277759,0.909992,521059,5813,2096217,2090404
22,3,False,Doug Flutie,11.72,0.51,0.104484,0.008005,0.371546,0.363541,7.532e-13,2.7332359005e-06,0.277759,0.909992,629591,48236,2238827,2190591
22,3,False,Von Miller,11.72,0.51,0.114862,0.007996,0.407346,0.39935,7.532e-13,2.7332359005e-06,0.277759,0.909992,692127,48180,2454548,2406368
22,3,False,Antonio Brown,11.72,0.51,0.094877,0.003805,0.30979,0.305985,7.532e-13,2.7332359005e-06,0.277759,0.909992,571698,22929,1866705,1843776
22,3,False,Paige VanZant,11.72,0.51,0.092193,0.00201,0.390925,0.388915,7.532e-13,2.7332359005e-06,0.277759,0.909992,555530,12111,2355601,2343491
22,3,False,Nyle DiMarco,11.72,0.51,0.114009,0.004161,0.366005,0.361845,7.532e-13,2.7332359005e-06,0.277759,0.909992,686985,25071,2205442,2180371
22,3,False,Ginger Zee,11.72,0.51,0.11374,0.002461,0.454862,0.452401,7.532e-13,2.7332359005e-06,0.277759,0.909992,685362,14832,2740867,2726035
22,3,False,Wanya Morris,11.72,0.51,0.092362,0.005573,0.386432,0.380859,7.532e-13,2.7332359005e-06,0.277759,0.909992,556546,33581,2328525,2294944
22,3,False,Marla Maples,11.72,0.51,0.055764,0.003741,0.085337,0.081596,7.532e-13,2.7332359005e-06,0.277759,0.909992,336015,22543,514216,491673
22,4,False,Kim Fields,12.51,0.51,0.106901,0.009883,0.465843,0.45596,3.4467e-11,1.25073732793e-05,0.28526,0.355686,687572,63566,2996245,2932679
22,4,False,Jodie Sweetin,12.51,0.51,0.127206,0.0106,0.382618,0.372018,3.4467e-11,1.25073732793e-05,0.28526,0.355686,818171,68177,2460953,2392776
22,4,False,Doug Flutie,12.51,0.51,0.085514,0.025234,0.104855,0.07962,3.4467e-11,1.25073732793e-05,0.28526,0.355686,550014,162305,674411,512106
22,4,False,Von Miller,12.51,0.51,0.09465,0.007996,0.414236,0.40624,3.4467e-11,1.25073732793e-05,0.28526,0.355686,608776,51428,2664315,2612887
22,4,False,Antonio Brown,12.51,0.51,0.108555,0.003805,0.344529,0.340724,3.4467e-11,1.25073732793e-05,0.28526,0.355686,698212,24474,2215971,2191497
22,4,False,Paige VanZant,12.51,0.51,0.118034,0.00201,0.425665,0.423655,3.4467e-11,1.25073732793e-05,0.28526,0.355686,759183,12927,2737822,2724895
22,4,False,Nyle DiMarco,12.51,0.51,0.138958,0.004161,0.400745,0.396584,3.4467e-11,1.25073732793e-05,0.28526,0.355686,893760,26760,2577541,2550780
22,4,False,Ginger Zee,12.51,0.51,0.096723,0.002461,0.435831,0.43337,3.4467e-11,1.25073732793e-05,0.28526,0.355686,622110,15832,2803213,2787381
22,4,False,Wanya Morris,12.51,0.51,0.111965,0.005573,0.421171,0.415598,3.4467e-11,1.25073732793e-05,0.28526,0.355686,720143,35845,2708921,2673076
22,4,False,Marla Maples,12.51,0.51,0.011495,0.003741,0.030746,0.027005,3.4467e-11,1.25073732793e-05,0.28526,0.355686,73935,24063,197756,173694
22,6,False,Kim Fields,11.75,0.51,0.089687,0.026787,0.123255,0.096468,3.494811e-10,1.40910763416e-05,0.247524,0.110069,541811,161823,744601,582779
22,6,False,Jodie Sweetin,11.75,0.51,0.159051,0.015267,0.413365,0.398097,3.494811e-10,1.40910763416e-05,0.247524,0.110069,960848,92232,2497189,2404958
22,6,False,Doug Flutie,11.75,0.51,0.0277,0.025234,0.061508,0.036273,3.494811e-10,1.40910763416e-05,0.247524,0.110069,167339,152445,371576,219131
22,6,False,Von Miller,11.75,0.51,0.069508,0.017166,0.120894,0.103727,3.494811e-10,1.40910763416e-05,0.247524,0.110069,419909,103703,730334,626630
22,6,False,Antonio Brown,11.75,0.51,0.118018,0.004441,0.375276,0.370835,3.494811e-10,1.40910763416e-05,0.247524,0.110069,712960,26830,2267090,2240260
22,6,False,Paige VanZant,11.75,0.51,0.120528,0.01242,0.376833,0.364413,3.494811e-10,1.40910763416e-05,0.247524,0.110069,728127,75032,2276498,2201466
22,6,False,Nyle DiMarco,11.75,0.51,0.151957,0.012662,0.393941,0.381279,3.494811e-10,1.40910763416e-05,0.247524,0.110069,917994,76494,2379849,2303355
22,6,False,Ginger Zee,11.75,0.51,0.162223,0.024797,0.396975,0.372178,3.494811e-10,1.40910763416e-05,0.247524,0.110069,980008,149801,2398178,2248378
22,6,False,Wanya Morris,11.75,0.51,0.101328,0.008729,0.324122,0.315392,3.494811e-10,1.40910763416e-05,0.247524,0.110069,612136,52735,1958061,1905326
22,7,False,Kim Fields,11.81,0.51,0.037532,0.026787,0.093548,0.066761,9.940448e-09,5.00998579393e-05,0.243047,0.119908,227893,162649,568022,405373
22,7,False,Jodie Sweetin,11.81,0.51,0.11259,0.047424,0.138244,0.09082,9.940448e-09,5.00998579393e-05,0.243047,0.119908,683643,287955,839412,551457
22,7,False,Von Miller,11.81,0.51,0.028647,0.017166,0.078153,0.060987,9.940448e-09,5.00998579393e-05,0.243047,0.119908,173942,104233,474545,370312
22,7,False,Antonio Brown,11.81,0.51,0.182272,0.043718,0.436783,0.393066,9.940448e-09,5.00998579393e-05,0.243047,0.119908,1106749,265453,2652140,2386687
22,7,False,Paige VanZant,11.81,0.51,0.158471,0.023496,0.438341,0.414845,9.940448e-09,5.00998579393e-05,0.243047,0.119908,962233,142667,2661596,2518929
22,7,False,Nyle DiMarco,11.81,0.51,0.164473,0.029144,0.455449,0.426304,9.940448e-09,5.00998579393e-05,0.243047,0.119908,998674,176963,2765474,2588511
22,7,False,Ginger Zee,11.81,0.51,0.154968,0.033321,0.458483,0.425162,9.940448e-09,5.00998579393e-05,0.243047,0.119908,940963,202322,2783897,2581575
22,7,False,Wanya Morris,11.81,0.51,0.161048,0.041536,0.385629,0.344093,9.940448e-09,5.00998579393e-05,0.243047,0.119908,977882,252208,2341532,2089324
22,8,False,Jodie Sweetin,11.33,0.51,0.050918,0.047423,0.101503,0.05408,2.41098053164e-05,0.0028931766379649,0.310653,0.045886,296607,276251,591277,315026
22,8,False,Antonio Brown,11.33,0.51,0.149592,0.067425,0.244584,0.177159,2.41098053164e-05,0.0028931766379649,0.310653,0.045886,871401,392766,1424750,1031983
22,8,False,Paige VanZant,11.33,0.51,0.22333,0.067035,0.530663,0.463628,2.41098053164e-05,0.0028931766379649,0.310653,0.045886,1300938,390492,3091216,2700724
22,8,False,Nyle DiMarco,11.33,0.51,0.206339,0.058697,0.502398,0.4437,2.41098053164e-05,0.0028931766379649,0.310653,0.045886,1201962,341922,2926563,2584641
22,8,False,Ginger Zee,11.33,0.51,0.182324,0.051565,0.511093,0.459528,2.41098053164e-05,0.0028931766379649,0.310653,0.045886,1062074,300378,2977215,2676837
22,8,False,Wanya Morris,11.33,0.51,0.187498,0.080045,0.235434,0.15539,2.41098053164e-05,0.0028931766379649,0.310653,0.045886,1092211,466275,1371450,905175
22,9,False,Antonio Brown,11.64,0.51,0.096615,0.067425,0.192816,0.125391,0.0002445023834842,0.0058680572036207,0.276773,0.093513,578201,403513,1153923,750411
22,9,False,Paige VanZant,11.64,0.51,0.288805,0.100459,0.495773,0.395314,0.0002445023834842,0.0058680572036207,0.276773,0.093513,1728373,601202,2966991,2365789
22,9,False,Nyle DiMarco,11.64,0.51,0.244752,0.126174,0.578118,0.451944,0.0002445023834842,0.0058680572036207,0.276773,0.093513,1464740,755101,3459792,2704691
22,9,False,Ginger Zee,11.64,0.51,0.255876,0.1087,0.340813,0.232113,0.0002445023834842,0.0058680572036207,0.276773,0.093513,1531311,650521,2039618,1389098
22,9,False,Wanya Morris,11.64,0.51,0.113951,0.080045,0.198954,0.11891,0.0002445023834842,0.0058680572036207,0.276773,0.093513,681951,479033,1190656,711624
22,10,True,Paige VanZant,12.34,0.51,0.300058,0.100462,0.439219,0.338758,0.0385377635799049,0.0770755271598098,0.277625,0.467213,1903713,637375,2786613,2149238
22,10,True,Nyle DiMarco,12.34,0.51,0.50418,0.339841,0.784351,0.44451,0.0385377635799049,0.0770755271598098,0.277625,0.467213,3198753,2156111,4976292,2820181
22,10,True,Ginger Zee,12.34,0.51,0.195762,0.108705,0.334863,0.226158,0.0385377635799049,0.0770755271598098,0.277625,0.467213,1242007,689674,2124528,1434854
23,2,False,Jake T. Austin,10.71,0.51,0.007328,8.1e-05,0.03627,0.03619,1e-16,5.55253625e-08,0.248527,0.333333,40353,444,199720,199276
23,2,False,Maureen McCormick,10.71,0.51,0.091942,0.000456,0.489621,0.489165,1e-16,5.55253625e-08,0.248527,0.333333,506272,2508,2696060,2693552
23,2,False,Marilu Henner,10.71,0.51,0.096062,0.001359,0.472138,0.470779,1e-16,5.55253625e-08,0.248527,0.333333,528957,7483,2599791,2592309
23,2,False,Ryan Lochte,10.71,0.51,0.086253,0.005505,0.432142,0.426636,1e-16,5.55253625e-08,0.248527,0.333333,474945,30315,2379556,2349241
23,2,False,Calvin Johnson Jr.,10.71,0.51,0.087319,0.001696,0.356791,0.355094,1e-16,5.55253625e-08,0.248527,0.333333,480817,9341,1964641,1955301
23,2,False,Laurie Hernandez,10.71,0.51,0.092727,0.000485,0.403579,0.403094,1e-16,5.55253625e-08,0.248527,0.333333,510593,2671,2222279,2219608
23,2,False,Amber Rose,10.71,0.51,0.093093,0.002576,0.277019,0.274443,1e-16,5.55253625e-08,0.248527,0.333333,512609,14184,1525384,1511200
23,2,False,Rick Perry,10.71,0.51,0.054348,0.008896,0.070827,0.061931,1e-16,5.55253625e-08,0.248527,0.333333,299265,48986,390002,341016
23,2,False,James Hinchcliffe,10.71,0.51,0.095727,5e-06,0.414821,0.414816,1e-16,5.55253625e-08,0.248527,0.333333,527113,27,2284181,2284154
23,2,False,Babyface,10.71,0.51,0.069083,0.004791,0.381258,0.376467,1e-16,5.55253625e-08,0.248527,0.333333,380398,26382,2099369,2072986
23,2,False,Vanilla Ice,10.71,0.51,0.082415,0.000918,0.405652,0.404734,1e-16,5.55253625e-08,0.248527,0.333333,453811,5056,2233693,2228638
23,2,False,Jana Kramer,10.71,0.51,0.070243,0.002492,0.383622,0.381129,1e-16,5.55253625e-08,0.248527,0.333333,386789,13724,2112384,2098661
23,2,False,Terra Jole,10.71,0.51,0.07346,0.003305,0.380831,0.377526,1e-16,5.55253625e-08,0.248527,0.333333,404505,18200,2097020,2078820
23,3,False,Maureen McCormick,10.83,0.51,0.098769,0.009335,0.276222,0.266887,6e-16,2.44201094e-08,0.203225,0.036585,549960,51981,1538041,1486060
23,3,False,Marilu Henner,10.83,0.51,0.099419,0.005109,0.347148,0.34204,6e-16,2.44201094e-08,0.203225,0.036585,553578,28445,1932965,1904520
23,3,False,Ryan Lochte,10.83,0.51,0.107971,0.014405,0.346587,0.332182,6e-16,2.44201094e-08,0.203225,0.036585,601197,80207,1929840,1849632
23,3,False,Calvin Johnson Jr.,10.83,0.51,0.102663,0.005075,0.259971,0.254896,6e-16,2.44201094e-08,0.203225,0.036585,571638,28259,1447550,1419290
23,3,False,Laurie Hernandez,10.83,0.51,0.10181,0.008135,0.290485,0.28235,6e-16,2.44201094e-08,0.203225,0.036585,566893,45295,1617454,1572160
23,3,False,Amber Rose,10.83,0.51,0.081734,0.006994,0.271021,0.264027,6e-16,2.44201094e-08,0.203225,0.036585,455107,38943,1509077,1470134
23,3,False,Rick Perry,10.83,0.51,0.011301,0.008896,0.05507,0.046174,6e-16,2.44201094e-08,0.203225,0.036585,62923,49535,306635,257100
23,3,False,James Hinchcliffe,10.83,0.51,0.087898,0.001716,0.451091,0.449376,6e-16,2.44201094e-08,0.203225,0.036585,489426,9553,2511732,2502179
23,3,False,Babyface,10.83,0.51,0.059693,0.005305,0.094745,0.08944,6e-16,2.44201094e-08,0.203225,0.036585,332378,29539,527552,498013
23,3,False,Vanilla Ice,10.83,0.51,0.053267,0.00971,0.073872,0.064162,6e-16,2.44201094e-08,0.203225,0.036585,296598,54064,411326,357261
23,3,False,Jana Kramer,10.83,0.51,0.096673,0.012337,0.384921,0.372584,6e-16,2.44201094e-08,0.203225,0.036585,538285,68696,2143290,2074594
23,3,False,Terra Jole,10.83,0.51,0.098802,0.003305,0.417102,0.413797,6e-16,2.44201094e-08,0.203225,0.036585,550140,18404,2322474,2304070
23,4,False,Maureen McCormick,10.73,0.51,0.120204,0.014687,0.331292,0.316605,1.367e-13,4.96191881e-07,0.234188,0.146579,663130,81025,1827643,1746618
23,4,False,Marilu Henner,10.73,0.51,0.117409,0.020451,0.378,0.357549,1.367e-13,4.96191881e-07,0.234188,0.146579,647714,112820,2085316,1972496
23,4,False,Ryan Lochte,10.73,0.51,0.117166,0.014493,0.396781,0.382288,1.367e-13,4.96191881e-07,0.234188,0.146579,646370,79955,2188927,2108972
23,4,False,Calvin Johnson Jr.,10.73,0.51,0.102178,0.01622,0.315041,0.298821,1.367e-13,4.96191881e-07,0.234188,0.146579,563688,89480,1737987,1648507
23,4,False,Laurie Hernandez,10.73,0.51,0.127606,0.008135,0.345554,0.33742,1.367e-13,4.96191881e-07,0.234188,0.146579,703964,44876,1906323,1861447
23,4,False,Amber Rose,10.73,0.51,0.077418,0.011061,0.106099,0.095038,1.367e-13,4.96191881e-07,0.234188,0.146579,427091,61023,585320,524297
23,4,False,James Hinchcliffe,10.73,0.51,0.110094,0.00366,0.374629,0.370968,1.367e-13,4.96191881e-07,0.234188,0.146579,607359,20193,2066718,2046525
23,4,False,Babyface,10.73,0.51,0.018264,0.005305,0.045639,0.040334,1.367e-13,4.96191881e-07,0.234188,0.146579,100756,29267,251778,222511
23,4,False,Vanilla Ice,10.73,0.51,0.013191,0.00971,0.041032,0.031322,1.367e-13,4.96191881e-07,0.234188,0.146579,72771,53565,226359,172794
23,4,False,Jana Kramer,10.73,0.51,0.094263,0.012763,0.403992,0.391229,1.367e-13,4.96191881e-07,0.234188,0.146579,520022,70409,2228706,2158297
23,4,False,Terra Jole,10.73,0.51,0.102207,0.01109,0.373626,0.362535,1.367e-13,4.96191881e-07,0.234188,0.146579,563844,61182,2061185,2000002
23,6,False,Maureen McCormick,10.55,0.51,0.082098,0.014688,0.108867,0.09418,6.328025e-10,2.55145950583e-05,0.266593,0.259502,445316,79668,590514,510846
23,6,False,Marilu Henner,10.55,0.51,0.122152,0.020451,0.46467,0.44422,6.328025e-10,2.55145950583e-05,0.266593,0.259502,662573,110927,2520447,2409520
23,6,False,Ryan Lochte,10.55,0.51,0.103564,0.014495,0.408714,0.394219,6.328025e-10,2.55145950583e-05,0.266593,0.259502,561746,78622,2216931,2138310
23,6,False,Calvin Johnson Jr.,10.55,0.51,0.122722,0.01622,0.401708,0.385488,6.328025e-10,2.55145950583e-05,0.266593,0.259502,665667,87979,2178929,2090950
23,6,False,Laurie Hernandez,10.55,0.51,0.14107,0.008136,0.432224,0.424088,6.328025e-10,2.55145950583e-05,0.266593,0.259502,765187,44129,2344454,2300325
